gene,quan,ess,interact,rec,avg_cv,avg_intra_cv
YGR057C,33.85,RICH,,1.01,0.167183415588337,0.268279583091704
YGR058W,25.72,OTHER,,1.22,0.121487375118199,0.23468177551655
YGR059W,9.97,CHEM,41,2.18,0.168178707584271,0.244099326075024
YGR060W,247.35,ESS,,1.49,0.154928777767268,0.19797314122649
YGR061C,280.33,RICH,24,0.825,0.139101748525923,0.207921387310655
YGR062C,34.15,RICH,,1.04,0.129109805306198,0.289350341061983
YGR063C,85.18,RICH,,0.84,0.269077131084984,0.172961544363268
YGR064W,3.38,OTHER,,0.93,0.22291268315523,0.281418581586532
YGR065C,56.65,ESS,,0.99,0.15813428402551,0.26411485261149
YGR066C,4,OTHER,,1.04,0.128969362036217,0.234058110505165
YGR067C,12.75,OTHER,,1.3,0.122481908711607,0.293067108165964
YGR068C,28.45,OTHER,,1.51,0.150439525117831,0.292847591365707
YGR069W,6.43,OTHER,,0.92,0.243711279880797,0.326687501298497
YGR070W,23.95,OTHER,16,0.88,0.173724026933554,0.319892762235143
YGR071C,36.6,OTHER,,0.99,0.125197400340722,0.272534711092769
YGR072W,70.27,OTHER,43,0.92,0.166982285088596,0.238485616096796
YGR073C,7.75,ESS,,0.93,0.249609678270051,0.35682487783739
YGR074W,29.23,ESS,,1.11,0.198556766179026,0.225507177336407
YGR075C,7.78,ESS,,1.05,0.1537552115468,0.253493913577826
YGR076C,57.92,RICH,,0.99,0.140123380084036,0.279440165922248
YGR077C,44.98,OTHER,,1.22,0.117177457866196,0.23866359445365
YGR078C,116.82,RICH,,1.92,0.179891596594327,0.2231110520279
YGR079W,115.8,OTHER,,1.75,0.174145782796746,0.248578918948511
YGR080W,100.3,CHEM,,1.16,0.163616827381169,0.273983021760426
YGR081C,69.28,RICH,56,1,0.0958121110005029,0.274836884062229
YGR082W,211.25,ESS,,0.97,0.16406407990709,0.231053292872358
YGR083C,115.5,ESS,,1.11,0.171873515310681,0.295363509801029
YGR084C,82.98,CHEM,,0.97,0.1454981179764,0.218306862441169
YGR085C,970.98,RICH,,0.99,0.111998196819676,0.155534103068618
YGR086C,374.27,OTHER,36,1.5,0.143249628960717,0.209454211922744
YGR087C,5.43,OTHER,,1.36,0.138651338756813,0.246751948784093
YGR088W,17.42,OTHER,13,1.09,0.125746455918767,0.231314181173867
YGR089W,64.73,OTHER,,0.95,0.122839382974124,0.284535358154944
YGR090W,98.32,ESS,,1.09,0.17297837961536,0.268911636749418
YGR091W,23.63,ESS,,0.92,0.135740300586989,0.205335941017556
YGR092W,48.1,RICH,,0.89,0.0992102493300951,0.261265228056218
YGR093W,49.23,OTHER,,0.93,0.14069353589865,0.26520817698849
YGR094W,477.08,ESS,,0.91,0.137841196998111,0.185443916888946
YGR095C,76.57,ESS,,1.49,0.142104674235951,0.271683282284644
YGR096W,17.68,CHEM,,2.08,0.135138161603293,0.227741138994414
YGR097W,80.17,OTHER,,0.96,0.146111149107784,0.272115038230648
YGR098C,29.65,ESS,,0.865,0.140427464728632,0.273747138318256
YGR099W,23.97,ESS,,0.79,0.0791163470813592,0.271910258201731
YGR100W,40.22,CHEM,,0.83,0.127361871931059,0.261133904445897
YGR101W,39.4,RICH,,0.83,0.119173086507886,0.25463963203181
YGR102C,78.3,RICH,,0.95,0.182214132815098,0.254834878463108
YGR103W,267.02,ESS,,0.98,0.138767447434688,0.226029856871141
YGR104C,27.43,RICH,,0.98,0.161489932466124,0.251498463446411
YGR105W,281.32,RICH,32,0.9,0.238387270869557,0.377832445822904
YGR106C,339.47,OTHER,,1.03,0.164482783406395,0.179161359168622
YGR107W,2.5,OTHER,,1.17,0.169297457001967,0.333601055887363
YGR108W,50.72,CHEM,10,1.37,0.133033215387262,0.232273458182501
YGR109C,8.77,OTHER,,1.15,0.114768671327612,0.269793150129783
YGR109W-A,1.03,OTHER,,,0.0814542481857703,0.269752874354665
YGR109W-B,191.37,OTHER,,,0.0998109493361732,0.233355437998927
YGR110W,6.98,OTHER,,0.81,0.0875939159905249,0.296194906199932
YGR111W,45.52,OTHER,,0.86,0.0884657031654953,0.261450529427192
YGR112W,26.33,OTHER,11,0.82,0.0669028737847172,0.20969345775875
YGR113W,33.38,ESS,,0.76,0.0721656125738901,0.268724869770239
YGR114C,0.13,ESS,,0.91,0.12974333794725,0.236851448069781
YGR115C,0.02,ESS,,0.92,0.0841888712781479,0.279680565235716
YGR116W,154.5,ESS,,1.05,0.109490531480865,0.220217856971308
YGR117C,35.28,CHEM,,1.31,0.109346712988545,0.26474287810963
YGR118W,1725.05,RICH,28,1.22,0.202287433015774,0.138886605080043
YGR119C,82.93,ESS,,1.22,0.125865450670421,0.291778095286079
YGR120C,35.48,ESS,,1.12,0.124404940424669,0.190053227365477
YGR121C,14.55,OTHER,,1.13,0.126564235875093,0.236591127921922
YGR121W-A,8.3,OTHER,,,0.165347355218169,0.235696496584069
YGR122W,25.4,OTHER,,1.47,0.0920967993552593,0.212967804979647
YGR123C,80.03,OTHER,,1.13,0.147091299150831,0.243667358800012
YGR124W,408.17,OTHER,1,1.3,0.128861141009486,0.218040772650806
YGR125W,46.43,OTHER,28,0.83,0.104295919223275,0.250265460548127
YGR126W,10.62,OTHER,,0.97,0.109714866679528,0.241427540329282
YGR127W,23.05,CHEM,2,0.86,0.135024864603321,0.26748377940199
YGR128C,85.78,ESS,,1,0.214187202698018,0.203115315704259
YGR129W,26.43,OTHER,,0.8,0.131673325982645,0.23307159354712
YGR130C,66.32,OTHER,,0.86,0.145557563295219,0.192467561174838
YGR131W,29.88,OTHER,,0.73,0.128092720953476,0.211619979472541
YGR132C,122.85,OTHER,57,0.74,0.157315122101177,0.176417547829917
YGR133W,29.17,OTHER,30,0.78,0.122213976428853,0.151239558511203
YGR134W,30.92,OTHER,,0.79,0.0986908517422416,0.230576850373011
YGR135W,299.8,RICH,50,1.01,0.147766498092066,0.263343924988371
YGR136W,132.52,CHEM,,1.49,0.188368491040902,0.235414420979882
YGR137W,30.02,OTHER,,1.3,0.192883256718818,0.199685814211782
YGR138C,88.1,CHEM,,1.08,0.154682765762493,0.243167034335514
YGR139W,1.78,CHEM,,1.13,0.319223515518239,0.557282781151803
YGR140W,29.9,ESS,,0.96,0.12128853316361,0.268212131046572
YGR141W,23.78,OTHER,,0.86,0.118890483259147,0.269225406435029
YGR142W,34.4,OTHER,5,0.97,0.116186280462267,0.272240316338893
YGR143W,56.02,OTHER,,0.66,0.0932860986088867,0.293817616245633
YGR144W,27.18,OTHER,,0.94,0.169702149188564,0.184934320715075
YGR145W,77.07,ESS,,0.88,0.165774906679369,0.234235781188811
YGR146C,127.53,OTHER,,1.13,0.139194312689051,0.245305695627722
YGR147C,66.15,ESS,,1.78,0.137065403908769,0.220585469186681
YGR148C,538.72,RICH,,1.28,0.239243648999801,0.209786035343525
YGR149W,32.72,CHEM,,1.27,0.0803807139877481,0.240159408499669
YGR150C,46.43,RICH,,1.03,0.101565134752586,0.25770847118994
YGR151C,0.28,OTHER,,1.23,0.164730739961314,0.327500145790939
YGR152C,95.75,OTHER,,1.39,0.130776343077229,0.234473113741614
YGR153W,17.23,CHEM,,1.31,0.125233973644868,0.147225176203576
YGR154C,18.83,OTHER,,1.32,0.0845865601844913,0.30701120130292
YGR155W,716.02,RICH,13,2.13,0.120126431785859,0.230979418263181
YGR156W,39.13,ESS,,2.23,0.19062731738754,0.293479255812738
YGR157W,192.8,OTHER,128,1.1,0.15121872970182,0.253902939481642
YGR158C,65.52,ESS,,1.33,0.130594424233993,0.225894192164743
YGR159C,625.67,RICH,,1.69,0.181905847834107,0.224588372055948
YGR160W,0.33,CHEM,,1.56,0.0963462227811729,0.207191736739657
YGR161C,235.12,OTHER,31,1.56,0.216669143513165,0.222026806764722
YGR161W-C,63.8,OTHER,,,0.173051115932789,0.231410415250207
YGR161W-A,0,OTHER,,,0.130883734732277,0.193361145474938
YGR161W-B,183.33,OTHER,,,0.134024949529207,0.220271712945626
YGR161C-D,156.3,OTHER,,,0.0932410589752802,0.21220801926753
YGR161C-C,0,OTHER,,,0.118131059889184,0.231660115828916
YGR162W,219.42,RICH,,1.09,0.148508560974796,0.225579452870183
YGR163W,63.55,RICH,,0.86,0.101321220312363,0.260032838827895
YGR164W,1.38,OTHER,,1.04,0.125679314322599,0.383579055983829
YGR165W,46.52,RICH,,1.01,0.118093703643325,0.231087217783282
YGR166W,41.9,OTHER,43,0.99,0.123317929412168,0.318479318145548
YGR167W,182.15,RICH,,0.96,0.150997448508515,0.247670501572121
YGR168C,32.88,OTHER,,1.02,0.163542674232227,0.315298808327361
YGR169C,35.27,CHEM,,1.05,0.107481487985899,0.235038241251619
YGR169C-A,169.68,OTHER,,,0.205184541617165,0.334688056562465
YGR170W,53.58,OTHER,43,0.91,0.12010867581078,0.189574253198863
YGR171C,26.48,RICH,,1.02,0.112136676902493,0.21222972067008
YGR172C,120.23,ESS,,0.94,0.0860266248080755,0.249444334383189
YGR173W,79.97,CHEM,,1.07,0.121263855431405,0.197132618817357
YGR174C,51.75,OTHER,51,1.39,0.140084542107601,0.230403899422855
YGR175C,307.18,ESS,,2.33,0.124887355371261,0.203513669786846
YGR176W,0.65,CHEM,,5.64,0.224289343871786,0.227051013371595
YGR177C,28.83,CHEM,,4.95,0.104398220415213,0.215751121326294
YGR178C,121.33,OTHER,41,1.37,0.152475773730508,0.192322403616883
YGR179C,31.3,ESS,,1.05,0.0846836955095882,0.261701179280932
YGR180C,567.13,RICH,,1.48,0.112284801857693,0.175846454959019
YGR181W,144.52,OTHER,58,1.04,0.196169885664669,0.275639881967424
YGR182C,72.62,OTHER,,1.09,0.234721005523135,0.366760962992767
YGR184C,78.92,OTHER,64,1.01,0.132232440982299,0.210819132034168
YGR185C,386.18,ESS,,0.81,0.137438340970873,0.217806563123992
YGR186W,97.6,ESS,,0.88,0.140170512110943,0.28282912250325
YGR187C,98.6,RICH,,0.75,0.148900050595083,0.310201535890535
YGR188C,21.87,CHEM,4,0.82,0.140269312946273,0.298242534324854
YGR189C,306.03,OTHER,,0.86,0.170069424865989,0.212654283705912
YGR190C,0.38,ESS,,0.84,0.107349593562711,0.176515318264373
YGR191W,137.52,ESS,,0.74,0.0965755981269767,0.195206174452658
YGR192C,15909.48,RICH,24,1.32,0.177916662600359,0.18099998818073
YGR193C,97.63,OTHER,,0.83,0.122321747633733,0.260377857210049
YGR194C,26.68,CHEM,,0.895,0.107814386590933,0.212355169629077
YGR195W,66.72,ESS,,0.84,0.17263302465704,0.274106269966132
YGR196C,44.7,OTHER,,0.93,0.128015416296174,0.264972193607228
YGR197C,30.2,OTHER,,1.27,0.191359215461326,0.325334671529035
YGR198W,73.93,ESS,,1.2,0.143064784850312,0.260398408113168
YGR199W,65.27,OTHER,34,0.84,0.134385334648873,0.255689640786158
YGR200C,79.17,RICH,86,1,0.143430672968024,0.256430951793618
YGR201C,24.32,OTHER,,1.3,0.111932967479264,0.169263030721567
YGR202C,76.12,OTHER,,1.39,0.125284486231882,0.223648040622562
YGR203W,22.18,OTHER,,1.47,0.185235920315593,0.175866974998574
YGR204W,355.13,RICH,,1.53,0.145822445880379,0.197301490272335
YGR205W,11.3,OTHER,,1.49,0.129649292213115,0.297279074488045
YGR206W,51.07,OTHER,,1.25,0.176907832093183,0.281991923609331
YGR207C,128.6,CHEM,,1.46,0.141336845442843,0.25400749066095
YGR208W,96.1,OTHER,66,1.59,0.171794308516954,0.217354775757351
YGR209C,1666.35,OTHER,,1.45,0.204583535960607,0.2362942656165
YGR210C,100.9,CHEM,,1.69,0.136250728423855,0.207539324107372
YGR211W,122.25,ESS,,1.3,0.111816094636121,0.231517677775886
YGR212W,16.25,CHEM,,1.23,0.126817175579638,0.287418731647668
YGR213C,16.63,CHEM,7,1.43,0.129071776360675,0.234141186630767
YGR214W,1362.63,RICH,,1.4,0.213833248051009,0.164525686545277
YGR215W,91.3,RICH,,1,0.147658738001563,0.228926728634688
YGR216C,41.18,ESS,,0.99,0.122680040726134,0.275237004207262
YGR217W,35.97,OTHER,,0.95,0.125098769630926,0.227958808153566
YGR218W,116.67,ESS,,1.03,0.0951930285967927,0.229513174617377
YGR219W,7.47,CHEM,,0.84,0.15950917409561,0.29852060867366
YGR220C,81.62,RICH,,0.91,0.123364515895221,0.26963102921578
YGR221C,32.77,CHEM,,1.04,0.087090985792992,0.234812633881338
YGR222W,50.2,RICH,,0.89,0.11207496221585,0.262106408442916
YGR223C,40.07,OTHER,,0.88,0.115508869422748,0.217664208348412
YGR224W,0.97,OTHER,,0.84,0.084114020116197,0.212341842155148
YGR225W,5.1,CHEM,,0.88,0.143098684690848,0.320685117428271
YGR226C,0.25,CHEM,,0.91,0.249087340901299,0.3639036378882
YGR227W,43.18,OTHER,,0.87,0.150550981255729,0.286999718723926
YGR228W,1.55,OTHER,,1.04,0.16693586011443,0.292252571099795
YGR229C,114,RICH,106,0.81,0.116735332825013,0.241634544517873
YGR230W,23.63,OTHER,13,1.24,0.149751066154384,0.253743668824332
YGR231C,183.2,OTHER,,1.18,0.131070600789301,0.205176554175543
YGR232W,126.88,CHEM,,0.94,0.146335453920901,0.27802660459922
YGR233C,31.73,RICH,,0.9,0.0999844762768599,0.325007140815163
YGR234W,314.93,CHEM,,1.2,0.105640973183318,0.25316507987412
YGR235C,66.65,CHEM,,0.93,0.120260656663813,0.234346784924224
YGR236C,2.97,CHEM,,0.9,0.194541088992392,0.339063146339178
YGR237C,26.08,OTHER,,0.88,0.129557277763878,0.231619938495413
YGR238C,23.8,OTHER,,1.32,0.13983392468754,0.311379981805868
YGR239C,57.12,OTHER,,1.34,0.146531686847515,0.233616128481023
YGR240C,481.68,RICH,,0.89,0.124448993391978,0.201050772834141
YGR240C-A,7.85,OTHER,,,0.0974430269010791,0.302599838691955
YGR241C,56.83,OTHER,,0.895,0.116919197661435,0.253294938201977
YGR242W,0.25,CHEM,,1.1,0.135032918273975,0.285879695196167
YGR243W,69.5,CHEM,,1.03,0.24113280794296,0.221492823554592
YGR244C,85.1,OTHER,46,1.09,0.176375030241852,0.255370803407868
YGR245C,101.15,ESS,,0.85,0.106050351117573,0.230806521407461
YGR246C,46.07,ESS,,1.04,0.0915656691537563,0.178124088292478
YGR247W,3.08,CHEM,,1.16,0.194723041336499,0.19486838705325
YGR248W,10.33,OTHER,22,1.54,0.0876928099200322,0.290794638434068
YGR249W,4.05,CHEM,,0.93,0.139848562129047,0.242523861368568
YGR250C,57.33,OTHER,,1.3,0.174475768266166,0.241948092990356
YGR251W,47.03,ESS,,0.98,0.119150848463827,0.190920633538833
YGR252W,45.88,RICH,199,0.93,0.175204624094308,0.267873853914486
YGR253C,318.32,ESS,,1.11,0.140252826390101,0.224606110231768
YDR028C,65.38,RICH,,0.65,0.0968058100190248,0.234183864809979
YDR029W,0.57,OTHER,,0.845,0.129568276519033,0.203276074899679
YDR030C,12.85,OTHER,,0.72,0.129412351947592,0.251391097530726
YDR031W,61.95,CHEM,1,1.02,0.0690061651487991,0.376599774967092
YDR032C,369.28,OTHER,18,1.25,0.237751485964708,0.277839671108939
YDR033W,1035.27,OTHER,35,1.04,0.195988052142065,0.239473249681781
YDR034C,64.97,OTHER,,0.88,0.0917469369111009,0.238953415268126
YDR034C-D,38.1,OTHER,,,0.138217457769443,0.227910386943258
YDR034C-C,0,OTHER,,,0.135877314125378,0.211103671497147
YDR035W,459.83,OTHER,4,1.15,0.149273673710041,0.289260721679788
YDR036C,49.07,CHEM,,1.43,0.139230595661624,0.249356269351414
YDR037W,728.52,ESS,,1.56,0.136831087997985,0.194717972182158
YDR038C,33.25,OTHER,,0.97,0.108798987485655,0.222592000166832
YDR039C,78.08,OTHER,,0.86,0.136530742978894,0.235507283110228
YDR040C,3.58,OTHER,,0.95,0.144065327075255,0.194528256041104
YDR041W,66.22,ESS,,1.26,0.152595008009462,0.266310983303589
YDR042C,11.43,OTHER,,1.21,0.183000286515142,0.297850411398172
YDR043C,38.58,OTHER,80,1.32,0.102911795502318,0.303991185598424
YDR044W,207.85,ESS,,1.56,0.112554419838,0.22142102789911
YDR045C,84.88,ESS,,1.35,0.150031582097326,0.179017844246455
YDR046C,184.7,OTHER,,1.75,0.150108369947115,0.219145347346675
YDR047W,88.78,ESS,,1.89,0.131291482204259,0.238834723429553
YDR048C,0.5,OTHER,,1.37,0.17945322539151,0.330749782651123
YDR049W,36.88,RICH,,1.03,0.151502404383009,0.309856651037536
YDR050C,3428.47,ESS,,1.45,0.240443141230621,0.220623777723476
YDR051C,83.92,OTHER,,1.41,0.110453889385118,0.221637664639167
YDR052C,46.23,ESS,,1.15,0.143864257266156,0.272852134772941
YDR053W,0.42,ESS,,1.01,0.204705679894595,0.33018455882639
YDR054C,82.57,ESS,,1.03,0.125483542332673,0.261496397334384
YDR055W,190.28,OTHER,,0.96,0.137790762848523,0.224475073794948
YDR056C,148.23,CHEM,,1.04,0.164946412969376,0.303565132330299
YDR057W,41.58,OTHER,,0.95,0.135129348660493,0.25587332178553
YDR058C,14.33,OTHER,,0.9,0.118698909328984,0.265174274937257
YDR059C,56.35,CHEM,,1.07,0.211806107545188,0.289390427021571
YDR060W,187.55,ESS,,0.95,0.130430201545292,0.186755383858265
YDR061W,39.53,OTHER,,0.86,0.124243587721051,0.240960550225251
YDR062W,138.75,ESS,,0.86,0.167789678911566,0.277700950555152
YDR063W,105.82,CHEM,,1.12,0.14448399220875,0.298406336029317
YDR064W,2724.78,ESS,,0.93,0.247988282341369,0.198897227650355
YDR065W,29.97,RICH,,0.785,0.130827898986024,0.293089827418711
YDR066C,13.23,OTHER,,0.86,0.0757450801653661,0.238575228346974
YDR067C,62.93,OTHER,,0.9,0.106744492156223,0.290492449974119
YDR068W,74.78,OTHER,,0.85,0.156046515085844,0.223479129024851
YDR069C,23.88,RICH,,0.98,0.173100296300786,0.334468312366847
YDR070C,21.93,OTHER,4,1.05,0.144158116882048,0.17185109555829
YDR071C,231.8,OTHER,89,1.23,0.22907989872627,0.195092990926567
YDR072C,274.5,OTHER,19,1.28,0.169083764811192,0.257514865735789
YDR073W,84.45,OTHER,,2.1,0.229255347227964,0.265059272709961
YDR074W,106.25,RICH,70,1.21,0.101022695895087,0.198777762444015
YDR075W,65.03,OTHER,,1.22,0.157941505110527,0.220109185983395
YDR076W,11.98,RICH,,1.12,0.126374884301227,0.288583070257323
YDR077W,2366.95,OTHER,,0.83,0.100739727601593,0.152573536284424
YDR078C,25.75,OTHER,,0.97,0.0925461715612765,0.272600799938396
YDR079W,53.25,RICH,,0.92,0.095882332756544,0.21147255688408
YDR079C-A,59.63,OTHER,,,0.185719017328063,0.168516769221454
YDR080W,79.05,RICH,39,0.96,0.141817744332143,0.20838155830148
YDR081C,48.17,ESS,,1.01,0.141365345245576,0.299769768917727
YDR082W,20.83,ESS,,0.98,0.0755573345262656,0.24639325494024
YDR083W,79.1,RICH,32,0.76,0.16021319339626,0.325807755779973
YDR084C,71.43,OTHER,,0.9,0.146798886807585,0.286698332843804
YDR085C,79.75,OTHER,,1.06,0.103185816148831,0.224127685293806
YDR086C,684.15,ESS,,1.14,0.154992586177922,0.176227579622076
YDR087C,76.9,ESS,,1.36,0.109741711871624,0.199990677216061
YDR088C,55.6,ESS,,1.32,0.127482724801576,0.26621722244479
YDR089W,63.98,OTHER,,1.09,0.0968840830437409,0.276885990129765
YDR090C,40.2,OTHER,,0.93,0.125287968383208,0.266387189006163
YDR091C,141.82,ESS,,1.1,0.11689201094437,0.259850869231292
YDR092W,130.93,CHEM,,1.28,0.153839927528998,0.31280864418937
YDR093W,110.38,OTHER,,1.18,0.179911971502257,0.213077004194292
YDR094W,1.5,OTHER,,1.46,0.132414336744348,0.387086627581226
YDR095C,3.27,CHEM,,1.47,0.273334783964851,0.39412740564339
YDR096W,47.23,OTHER,,1.16,0.161711924655116,0.307174751811313
YDR097C,47.82,OTHER,,0.96,0.103972767259474,0.247205629040641
YDR098C,164,OTHER,,1.12,0.126626017421239,0.229222186888098
YDR098C-B,73.5,OTHER,,,0.11224633865744,0.204044442181724
YDR098C-A,0,OTHER,,,0.125639652312419,0.230735077266879
YDR099W,187.5,OTHER,,0.91,0.165909562788855,0.19497345594487
YDR100W,123.45,CHEM,,1.32,0.149570081109196,0.223891026526938
YDR101C,138.1,RICH,15,1.09,0.137958557522409,0.273387918283192
YDR102C,2.38,OTHER,,0.97,0.0564314499268497,0.157389743204015
YDR103W,53.98,OTHER,,0.92,0.118723108777388,0.23558641890811
YDR104C,14.73,OTHER,19,0.79,0.138848226050173,0.240179363919506
YDR105C,57.75,OTHER,89,0.81,0.1189002089901,0.268441063032905
YDR106W,6.57,OTHER,,0.84,0.110823147338225,0.327588469661705
YDR107C,10.98,CHEM,,1.07,0.126678443992848,0.288087582508619
YDR108W,29.33,OTHER,119,0.92,0.152981977113637,0.28689909206464
YDR109C,26.65,OTHER,,1,0.152935321636658,0.234798744552082
YDR110W,24.43,OTHER,5,0.99,0.179110370117395,0.23860469317146
YDR111C,39.57,OTHER,6,1.11,0.12648457786519,0.22242088503784
YDR112W,0.27,CHEM,,1.06,0.129222348299123,0.214444829587712
YDR113C,29.95,ESS,,1.03,0.086649128455435,0.232795056739088
YDR114C,0.57,CHEM,,0.95,0.167865896862696,0.440959585747649
YDR115W,88.83,RICH,,1.01,0.200442158834931,0.22202023113108
YDR116C,54.68,OTHER,,0.92,0.139983570828834,0.25899389564746
YDR117C,49.25,OTHER,,0.91,0.098943643681407,0.256962624542927
YDR118W,16.18,ESS,,0.84,0.153207285606449,0.264584910900923
YDR119W,107.93,OTHER,,1.17,0.129112969005326,0.221105145253949
YDR119W-A,24.85,OTHER,,,0.260023736227789,0.163422572802651
YDR120C,107.85,RICH,35,1.15,0.106661928662793,0.222978398044945
YDR121W,72.55,RICH,28,0.98,0.124487025849533,0.202629525145073
YDR122W,53.95,CHEM,11,1.01,0.163867970899377,0.193403022578728
YDR123C,13.42,OTHER,95,1.41,0.124653492472521,0.195654584371937
YDR124W,9.97,CHEM,53,2.33,0.161166318421578,0.333122214563865
YDR125C,11.53,RICH,,1.75,0.128936111737742,0.288669029402522
YDR126W,24.67,RICH,83,1.11,0.087953941847612,0.21910932040733
YDR127W,219.8,OTHER,93,0.835,0.126114977766741,0.205264427385646
YDR128W,47.95,OTHER,,0.87,0.142128869262072,0.245212114399502
YDR129C,184.12,RICH,,0.91,0.1356077459226,0.245572556460808
YDR130C,16.08,OTHER,20,0.96,0.126215457897405,0.271002031792192
YDR131C,16.58,CHEM,8,0.94,0.114368055541422,0.250381034942082
YDR132C,20.05,OTHER,,0.98,0.0958649045635827,0.253916652090009
YDR133C,562.62,OTHER,,1.05,0.277530616621814,0.35874678674116
YDR135C,100.42,OTHER,,0.9,0.107348949113328,0.241364531147651
YDR136C,2.4,RICH,,0.89,0.110134690896284,0.347664649513524
YDR137W,35.92,RICH,93,1.01,0.118696089852724,0.215539640692576
YDR138W,29.73,OTHER,,0.87,0.130073422203374,0.241392359550776
YDR140W,47.63,RICH,,0.83,0.166492117518805,0.270007517836166
YDR141C,52.72,ESS,,0.82,0.0900088900336731,0.269952252245074
YDR142C,25.42,OTHER,,0.9,0.142403933579686,0.283769440484857
YDR143C,76.3,OTHER,,0.94,0.180449182609938,0.244873762913746
YDR144C,66.88,OTHER,,0.98,0.106544417414085,0.218115662935026
YDR145W,74.53,ESS,,0.83,0.113776234983681,0.231268026720908
YDR146C,34.03,OTHER,,0.86,0.171741206615674,0.253601968790053
YDR147W,31.32,CHEM,,1.09,0.180845908289412,0.278585931847057
YDR148C,138.97,OTHER,105,1.17,0.149438446482095,0.229453936232486
YDR149C,0,OTHER,,0.96,0.116393382931794,0.214566126176482
YDR150W,79.62,RICH,68,0.86,0.149665572441667,0.235358360037948
YDR151C,77.43,OTHER,2,0.93,0.115417211552322,0.305342838931762
YDR152W,156.22,OTHER,,1.09,0.211093084553339,0.232091014892095
YDR153C,88.12,OTHER,51,1.08,0.161928893045582,0.239184341688873
YDR154C,75.03,OTHER,,1.12,0.193982510908999,0.335932058884808
YDR155C,2858.95,OTHER,,1.45,0.161621389498357,0.220297712519509
YDR156W,154.32,RICH,41,1.32,0.131567499619652,0.266213398884499
YDR157W,13.93,OTHER,,1.22,0.282491571712299,0.261690619570591
YDR158W,835.65,OTHER,42,0.94,0.146325664282413,0.207038006642529
YDR159W,50.5,RICH,49,0.81,0.0959595028936673,0.254926159805368
YDR160W,38.65,ESS,,0.84,0.198910094573367,0.243429496497058
YDR161W,69.12,RICH,,0.81,0.119423293041929,0.270536849175659
YDR162C,62.92,OTHER,117,1.305,0.128661853413369,0.286169886051325
YDR163W,37.88,OTHER,,0.82,0.179471914836875,0.242968859569234
YDR164C,52.4,ESS,,0.81,0.115418484558632,0.270807096415739
